bbg_ticker,change,count,delist_date,effective_date,fund_beta,halt_flag,ipo_date,ipo_return,listing_place,number_of_cons,review_type,sector,stock_beta,stock_code,stock_name,stock_name_chinese,trade_end_date,trade_id,trade_start_date,year
1363 HK Equity,Add,37,,2014-09-08,1.0042,False,,,HK,417,Regular,Utilities,1.2725,1363,CTEG,中滔環保,2014-10-20,777,2014-06-16,2014
1513 HK Equity,Add,37,,2014-09-08,1.0042,False,,,HK,417,Regular,Unknown,0.7875,1513,Livzon Pharma,麗珠醫藥,2014-10-20,778,2014-06-16,2014
1619 HK Equity,Add,37,,2014-09-08,1.0043,False,2014-06-20,-0.5555555555555536,HK,417,Regular,Materials,,1619,Tianhe Chem,天合化工,2014-10-20,779,2014-06-20,2014
1622 HK Equity,Add,37,,2014-09-08,1.0042,False,,,HK,417,Regular,Properties & Construction,0.7932,1622,Redco PPT,力高地產,2014-10-20,780,2014-06-16,2014
1681 HK Equity,Add,37,,2014-09-08,1.0042,False,,,HK,417,Regular,Unknown,0.7885,1681,Consun Pharma,康臣葯業,2014-10-20,781,2014-06-16,2014
1685 HK Equity,Add,37,,2014-09-08,1.0042,False,,,HK,417,Regular,Industrials,0.8173,1685,Boer Power,博耳電力,2014-10-20,782,2014-06-16,2014
2014 HK Equity,Add,37,,2014-09-08,1.0042,False,2014-06-17,10.74074074074074,HK,417,Regular,Unknown,,2014,Ozner Water,浩澤淨水,2014-10-20,783,2014-06-17,2014
2202 HK Equity,Add,37,,2014-09-08,1.0052,False,2014-06-25,6.777108433734935,HK,417,Regular,Properties & Construction,,2202,China Vanke Co,萬科,2014-10-20,784,2014-06-25,2014
2211 HK Equity,Add,37,,2014-09-08,1.0042,False,,,HK,417,Regular,Unknown,1.0091,2211,Jintian Pharm,金天醫藥集團,2014-10-20,785,2014-06-16,2014
2255 HK Equity,Add,37,,2014-09-08,1.0042,False,,,HK,417,Regular,Unknown,0.4789,2255,Haichang Hldg,海昌控股,2014-10-20,786,2014-06-16,2014
2298 HK Equity,Add,37,,2014-09-08,1.0053,False,2014-06-26,-1.388888888888895,HK,417,Regular,Unknown,,2298,Cosmo Lady,都市麗人,2014-10-20,787,2014-06-26,2014
2383 HK Equity,Add,37,,2014-09-08,1.0042,False,,,HK,417,Regular,Unknown,0.5988,2383,Tom Group,TOM集團,2014-10-20,788,2014-06-16,2014
3639 HK Equity,Add,37,,2014-09-08,1.0053,False,2014-06-27,-0.40816326530612734,HK,417,Regular,Properties & Construction,,3639,Yida China,億達中國,2014-10-20,789,2014-06-27,2014
1773005D HK Equity,Add,37,,2014-09-08,1.0042,False,,,HK,417,Regular,Industrials,0.2938,6199,China Cnr,中國北車,2014-10-20,790,2014-06-16,2014
73 HK Equity,Delete,-6,,2014-09-08,1.0042,False,,,HK,417,Regular,Unknown,0.5654,73,Asian Citrus,亞洲果業,2014-10-20,791,2014-06-16,2014
341 HK Equity,Delete,-6,,2014-09-08,1.0042,False,,,HK,417,Regular,Unknown,0.4929,341,Cafe de Coral H,大家樂集團,2014-10-20,792,2014-06-16,2014
517 HK Equity,Delete,-6,,2014-09-08,1.0042,False,,,HK,417,Regular,Industrials,0.6519,517,COSCO Intl Hold,中遠國際控股,2014-10-20,793,2014-06-16,2014
845 HK Equity,Delete,-6,,2014-09-08,1.0042,False,,,HK,417,Regular,Properties & Construction,0.9766,845,Glorious PPT H,恒盛地產,2014-10-20,794,2014-06-16,2014
1133 HK Equity,Delete,-6,,2014-09-08,1.0042,False,,,HK,417,Regular,Industrials,1.0752,1133,Harbin Electric,哈爾濱電氣,2014-10-20,795,2014-06-16,2014
1368 HK Equity,Delete,-6,,2014-09-08,1.0042,False,,,HK,417,Regular,Unknown,0.7807,1368,Xtep Int'l,特步國際,2014-10-20,796,2014-06-16,2014
1760018D HK Equity,Delete,-1,2014-07-29,2014-08-04,1.0057,False,,,HK,386,Interim,Financials,0.642,302,Wing Hang Bank,永亨銀行,2014-07-29,797,2014-05-12,2014
67 HK Equity,Delete,-1,2014-03-25,2014-05-19,1.0066,False,,,HK,387,Interim,Materials,1.1366,67,Lumena Newmat,旭光高新材料,2014-03-25,798,2014-02-24,2014
1456071D HK Equity,Delete,-1,2014-04-01,2014-04-02,1.0085,False,,,HK,388,Interim,Unknown,0.6496,1633,Magic Holdings,美即控股,2014-04-01,799,2014-01-08,2014
86 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Financials,0.7554,86,Sun Hung Kai Co,新鴻基公司,2014-04-17,800,2013-12-16,2014
194 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Financials,0.6079,194,Liu Chong Hing,廖創興企業,2014-04-17,801,2013-12-16,2014
269 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Industrials,0.4941,269,CRTG,中國資源交通,2014-04-17,802,2013-12-16,2014
337 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Properties & Construction,0.754,337,Greenland HK,綠地香港,2014-04-17,803,2013-12-16,2014
341 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.5155,341,Cafe de Coral H,大家樂集團,2014-04-17,804,2013-12-16,2014
434 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Information Technology,0.2544,434,Boyaa,博雅互動,2014-04-17,805,2013-12-16,2014
484 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Information Technology,1.217,484,Forgame,雲遊控股,2014-04-17,806,2013-12-16,2014
535 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Properties & Construction,0.7417,535,Gemdale PPT,金地商置,2014-04-17,807,2013-12-16,2014
570 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.5867,570,Trad Chi Med,中國中藥,2014-04-17,808,2013-12-16,2014
586 HK Equity,Add,42,,2014-03-10,1.0094,False,2013-12-19,23.893805309734507,HK,389,Regular,Industrials,,586,Conch Venture,海螺創業,2014-04-17,809,2013-12-19,2014
636 HK Equity,Add,42,,2014-03-10,1.0094,False,2013-12-19,0.19607843137257053,HK,389,Regular,Industrials,,636,Kerry Log Net,嘉里物流,2014-04-17,810,2013-12-19,2014
696 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Information Technology,0.6566,696,TravelSky Tech,中國民航信息網絡,2014-04-17,811,2013-12-16,2014
750 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Properties & Construction,0.931,750,Singyes Solar,興業太陽能,2014-04-17,812,2013-12-16,2014
832 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Properties & Construction,1.0006,832,Central China,建業地產,2014-04-17,813,2013-12-16,2014
874 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.46,874,Baiyunshan Pharm,白雲山,2014-04-17,814,2013-12-16,2014
968 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Industrials,32.474,968,Xinyi Solar,信義光能,2014-04-17,815,2013-12-16,2014
1111 HK Equity,Add,42,2014-02-05,2014-03-10,1.0092,False,,,HK,389,Regular,Financials,0.6739,1111,Chong Hing Bank,創興銀行,2014-02-05,816,2013-12-16,2014
1219 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.692,1219,Tenwow Int'l,天喔國際,2014-04-17,817,2013-12-16,2014
1233 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Properties & Construction,1.4534,1233,Times PPT,時代地產,2014-04-17,818,2013-12-16,2014
1251 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Energy,0.8477,1251,SPT Energy,華油能源,2014-04-17,819,2013-12-16,2014
1358 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.3299,1358,PW Medtech,普華和順,2014-04-17,820,2013-12-16,2014
1359 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Financials,-9.7503,1359,China Cinda,中國信達,2014-04-17,821,2013-12-16,2014
1396 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Properties & Construction,0.4208,1396,Hydoo Intl,毅德國際,2014-04-17,822,2013-12-16,2014
1431 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.8384,1431,YST Dairy,原生態牧業,2014-04-17,823,2013-12-16,2014
1448 HK Equity,Add,42,,2014-03-10,1.0094,False,2013-12-19,44.74474474474475,HK,389,Regular,Unknown,,1448,Fu Shou Yuan,福壽園,2014-04-17,824,2013-12-19,2014
1515 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,6.9955,1515,PhoenixHealth,鳳凰醫療,2014-04-17,825,2013-12-16,2014
1600 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Utilities,0.4301,1600,Tian Lun Gas,天倫燃氣,2014-04-17,826,2013-12-16,2014
1623 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Energy,0.836,1623,Hilong,海隆控股,2014-04-17,827,2013-12-16,2014
1456071D HK Equity,Add,42,2014-04-01,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.6661,1633,Magic Holdings,美即控股,2014-04-01,828,2013-12-16,2014
1661 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.5908,1661,Wisdom Group,智美集團,2014-04-17,829,2013-12-16,2014
1680 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.8059,1680,Macau Legend,澳門勵駿,2014-04-17,830,2013-12-16,2014
1700 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.5732,1700,Springland,華地國際控股,2014-04-17,831,2013-12-16,2014
1963 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Financials,0.5352,1963,BCQ,重慶銀行,2014-04-17,832,2013-12-16,2014
1966 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Properties & Construction,0.624,1966,China SCE PPT,中駿置業,2014-04-17,833,2013-12-16,2014
2196 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.84,2196,Fosun Pharma,復星醫藥,2014-04-17,834,2013-12-16,2014
2618 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Information Technology,1.1033,2618,TCL Comm,TCL通訊,2014-04-17,835,2013-12-16,2014
3315 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Information Technology,-0.8293,3315,Goldpac Group,金邦達寶嘉,2014-04-17,836,2013-12-16,2014
3336 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Information Technology,0.9069,3336,Ju Teng Intl,巨騰國際,2014-04-17,837,2013-12-16,2014
3380 HK Equity,Add,42,,2014-03-10,1.0092,False,2013-12-20,2.3809523809523725,HK,389,Regular,Properties & Construction,,3380,Logan PPT,龍光地產,2014-04-17,838,2013-12-20,2014
3698 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Financials,0.4231,3698,Huishang Bank,徽商銀行,2014-04-17,839,2013-12-16,2014
6818 HK Equity,Add,42,,2014-03-10,1.0092,False,2013-12-20,-2.7638190954773822,HK,389,Regular,Financials,,6818,CEB Bank,中國光大銀行,2014-04-17,840,2013-12-20,2014
6863 HK Equity,Add,42,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.7148,6863,Huishan Dairy,輝山乳業,2014-04-17,841,2013-12-16,2014
53 HK Equity,Delete,-9,2014-04-16,2014-03-10,1.0092,False,,,HK,389,Regular,Financials,0.5882,53,Guoco Group,國浩集團,2014-04-16,842,2013-12-16,2014
589 HK Equity,Delete,-9,,2014-03-10,1.0092,True,,,HK,389,Regular,Unknown,,589,Ports,寶姿,2014-04-17,843,2013-12-16,2014
746 HK Equity,Delete,-9,,2014-03-10,1.0092,False,,,HK,389,Regular,Materials,0.8205,746,L & M Chemical,理文化工,2014-04-17,844,2013-12-16,2014
825 HK Equity,Delete,-9,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.6569,825,NWDS China,新世界百貨中國,2014-04-17,845,2013-12-16,2014
933 HK Equity,Delete,-9,,2014-03-10,1.0092,False,,,HK,389,Regular,Energy,0.7089,933,Brightoil,光滙石油,2014-04-17,846,2013-12-16,2014
999 HK Equity,Delete,-9,,2014-03-10,1.0092,False,,,HK,389,Regular,Unknown,0.8408,999,I.T,I.T,2014-04-17,847,2013-12-16,2014
1393 HK Equity,Delete,-9,,2014-03-10,1.0092,False,,,HK,389,Regular,Energy,1.2787,1393,Hidili Industry,恒鼎實業,2014-04-17,848,2013-12-16,2014
1733 HK Equity,Delete,-9,,2014-03-10,1.0092,False,,,HK,389,Regular,Energy,1.2239,1733,Winsway,永暉焦煤,2014-04-17,849,2013-12-16,2014
3668 HK Equity,Delete,-9,,2014-03-10,1.0092,True,,,HK,389,Regular,Materials,,3668,Chinalco-CMC,中鋁礦業國際,2014-04-17,850,2013-12-16,2014
2236 HK Equity,Delete,-1,2013-09-02,2013-10-21,1.0005,False,,,HK,356,Interim,Energy,0.7392,2236,Wison Engineering,惠生工程,2013-09-02,851,2013-07-29,2013
53 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Financials,0.6676,53,Guoco Group,國浩集團,2013-10-21,852,2013-06-17,2013
342 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Energy,0.5045,342,NewOcean Energy,新海能源,2013-10-21,853,2013-06-17,2013
1811727D HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Industrials,0.909,368,Sinotrans Ship,中外運航運,2013-10-21,854,2013-06-17,2013
468 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Industrials,0.9106,468,GApack,紛美包裝,2013-10-21,855,2013-06-17,2013
587 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Unknown,0.8807,587,Hua Han,華瀚生物製藥,2013-10-21,856,2013-06-17,2013
715 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Properties & Construction,0.7256,715,Hutch Harb Ring,和記港陸,2013-10-21,857,2013-06-17,2013
775 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Unknown,0.8005,775,CKLife Sciences,長江生命科技,2013-10-21,858,2013-06-17,2013
777 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Information Technology,0.5038,777,NetDragon,網龍,2013-10-21,859,2013-06-17,2013
958 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Utilities,0.8154,958,HN Renewables,華能新能源,2013-10-21,860,2013-06-17,2013
1308 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Industrials,0.9754,1308,SITC,海豐國際,2013-10-21,861,2013-06-17,2013
1314 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Unknown,0.8553,1314,Tsui Wah Hldg,翠華控股,2013-10-21,862,2013-06-17,2013
1369 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Properties & Construction,-0.6307,1369,Wuzhou Int'l,五洲國際,2013-10-21,863,2013-06-17,2013
1378 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Materials,0.7619,1378,Chinahongqiao,中國宏橋,2013-10-21,864,2013-06-17,2013
1382 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Unknown,0.5755,1382,Pacifictextiles,互太紡織,2013-10-21,865,2013-06-17,2013
1628 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Properties & Construction,0.772,1628,Yuzhou Ppt,禹洲地產,2013-10-21,866,2013-06-17,2013
1666 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Unknown,0.7275,1666,Tong Ren Tang,同仁堂科技,2013-10-21,867,2013-06-17,2013
2178 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Energy,0.9595,2178,Petro-King,百勤油服,2013-10-21,868,2013-06-17,2013
2382 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Industrials,0.9307,2382,Sunny Optical,舜宇光學科技,2013-10-21,869,2013-06-17,2013
2386 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Energy,0.7701,2386,Sinopec SEG,中石化煉化工程,2013-10-21,870,2013-06-17,2013
2678 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Unknown,0.9081,2678,Texhong Textile,天虹紡織,2013-10-21,871,2013-06-17,2013
3337 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Energy,0.8728,3337,Anton Oilfield,安東油田服務,2013-10-21,872,2013-06-17,2013
3668 HK Equity,Add,24,,2013-09-09,0.9993,True,,,HK,357,Regular,Materials,,3668,Chinalco-CMC,中鋁礦業國際,2013-10-21,873,2013-06-17,2013
3836 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Unknown,2.8419,3836,Harmony Auto,和諧汽車,2013-10-21,874,2013-06-17,2013
6881 HK Equity,Add,24,,2013-09-09,0.9993,False,,,HK,357,Regular,Financials,0.5048,6881,CGS,中國銀河,2013-10-21,875,2013-06-17,2013
190 HK Equity,Delete,-14,,2013-09-09,0.9993,False,,,HK,357,Regular,Properties & Construction,0.9178,190,HKC (Holdings),香港建設(控股),2013-10-21,876,2013-06-17,2013
269 HK Equity,Delete,-14,,2013-09-09,0.9993,False,,,HK,357,Regular,Unknown,0.6779,269,CRTG,中國資源交通,2013-10-21,877,2013-06-17,2013
276 HK Equity,Delete,-14,,2013-09-09,0.9993,False,,,HK,357,Regular,Energy,1.2389999999999999,276,Mongolia Energy,蒙古能源,2013-10-21,878,2013-06-17,2013
769 HK Equity,Delete,-14,,2013-09-09,0.9993,False,,,HK,357,Regular,Materials,1.3,769,China RareEarth,中國稀土,2013-10-21,879,2013-06-17,2013
809 HK Equity,Delete,-14,,2013-09-09,0.9993,False,,,HK,357,Regular,Materials,1.1993,809,Global Bio-Chem,大成生化科技,2013-10-21,880,2013-06-17,2013
886 HK Equity,Delete,-14,,2013-09-09,0.9993,False,,,HK,357,Regular,Unknown,0.8959,886,Silver Base,銀基集團,2013-10-21,881,2013-06-17,2013
893 HK Equity,Delete,-14,,2013-09-09,0.9993,False,,,HK,357,Regular,Materials,1.4099,893,ChinaVTM Mining,中國鐵鈦,2013-10-21,882,2013-06-17,2013
985 HK Equity,Delete,-14,,2013-09-09,0.9993,False,,,HK,357,Regular,Materials,1.0635,985,CST Mining,中科礦業,2013-10-21,883,2013-06-17,2013
1029 HK Equity,Delete,-14,,2013-09-09,0.9993,False,,,HK,357,Regular,Materials,1.3164,1029,IRC,鐵貨,2013-10-21,884,2013-06-17,2013
1893 HK Equity,Delete,-14,,2013-09-09,0.9993,False,,,HK,357,Regular,Industrials,1.4472,1893,SINOMA,中材股份,2013-10-21,885,2013-06-17,2013
1631059D HK Equity,Delete,-14,,2013-09-09,0.9993,False,,,HK,357,Regular,Unknown,1.1414,1968,Peak Sport,匹克體育,2013-10-21,886,2013-06-17,2013
1997 HK Equity,Delete,-14,,2013-09-09,0.9993,True,,,HK,357,Regular,Industrials,,1997,RMIH,峻凌國際,2013-10-21,887,2013-06-17,2013
2299 HK Equity,Delete,-14,,2013-09-09,0.9993,False,,,HK,357,Regular,Unknown,0.5314,2299,Billion Ind,百宏實業,2013-10-21,888,2013-06-17,2013
2618 HK Equity,Delete,-14,,2013-09-09,0.9993,False,,,HK,357,Regular,Information Technology,1.2984,2618,TCL Comm,TCL通訊,2013-10-21,889,2013-06-17,2013
1347063D HK Equity,Delete,-1,2013-08-30,2013-09-02,0.9998,False,,,HK,347,Interim,Unknown,1.1455,331,PCD Stores,春天百貨,2013-08-30,890,2013-06-10,2013
773 HK Equity,Delete,-1,2013-01-25,2013-03-18,0.9996,False,,,HK,348,Interim,Materials,1.1511,773,CH Metal Recycl,中國金屬再生資源,2013-01-25,891,2012-12-24,2013
196 HK Equity,Add,12,,2013-03-04,1.0,False,,,HK,349,Regular,Energy,0.8489,196,Honghua Group,宏華集團,2013-04-15,892,2012-12-10,2013
819 HK Equity,Add,12,,2013-03-04,1.0,False,,,HK,349,Regular,Industrials,0.948,819,Tianneng Power,天能動力,2013-04-15,893,2012-12-10,2013
867 HK Equity,Add,12,,2013-03-04,1.0,False,,,HK,349,Regular,Unknown,0.6403,867,CMS,康哲藥業,2013-04-15,894,2012-12-10,2013
884 HK Equity,Add,12,,2013-03-04,1.0,False,,,HK,349,Regular,Properties & Construction,0.9968,884,CIFI Hold GP,旭輝控股集團,2013-04-15,895,2012-12-10,2013
1030 HK Equity,Add,12,,2013-03-04,1.0,False,,,HK,349,Regular,Properties & Construction,1.0269,1030,Future Land,新城發展控股,2013-04-15,896,2012-12-10,2013
1070 HK Equity,Add,12,,2013-03-04,1.0,False,,,HK,349,Regular,Unknown,1.0148,1070,TCL Multimedia,TCL多媒體,2013-04-15,897,2012-12-10,2013
1339 HK Equity,Add,12,,2013-03-04,1.0,False,,,HK,349,Regular,Financials,-5.9218,1339,PICC Group,中國人民保險集團,2013-04-15,898,2012-12-10,2013
1829 HK Equity,Add,12,,2013-03-04,0.9996,False,2012-12-21,16.66666666666665,HK,349,Regular,Properties & Construction,,1829,CMEC,中國機械工程,2013-04-15,899,2012-12-21,2013
2039 HK Equity,Add,12,,2013-03-04,1.0,False,2012-12-19,-2.8556149732620217,HK,349,Regular,Industrials,,2039,CIMC,中集集團,2013-04-15,900,2012-12-19,2013
2098 HK Equity,Add,12,,2013-03-04,1.0,False,,,HK,349,Regular,Properties & Construction,0.4678,2098,Zall Dev,卓爾發展,2013-04-15,901,2012-12-10,2013
2236 HK Equity,Add,12,,2013-03-04,0.9997,False,2012-12-28,0.0,HK,349,Regular,Energy,,2236,Wison Engineering,惠生工程,2013-04-15,902,2012-12-28,2013
3899 HK Equity,Add,12,,2013-03-04,1.0,False,,,HK,349,Regular,Energy,0.7899,3899,CIMC Enric,中集安瑞科,2013-04-15,903,2012-12-10,2013
43 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Unknown,0.6889,43,C. P. Pokphand,卜蜂國際,2013-04-15,904,2012-12-10,2013
82 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Unknown,1.1804999999999999,82,VODone,第一視頻,2013-04-15,905,2012-12-10,2013
230 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Properties & Construction,1.0923,230,Minmetals Land,五礦建設,2013-04-15,906,2012-12-10,2013
1811727D HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Unknown,0.9144,368,Sinotrans Ship,中外運航運,2013-04-15,907,2012-12-10,2013
468 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Unknown,0.9519,468,GAPack,紛美包裝,2013-04-15,908,2012-12-10,2013
715 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Properties & Construction,0.7612,715,Hutch Harb Ring,和記港陸,2013-04-15,909,2012-12-10,2013
842 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Industrials,0.9613,842,Leoch Int'l,理士國際,2013-04-15,910,2012-12-10,2013
980 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Unknown,0.826,980,Lianhua,聯華超市,2013-04-15,911,2012-12-10,2013
1091 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Materials,1.0764,1091,CITIC Dameng,中信大錳 ,2013-04-15,912,2012-12-10,2013
1200 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Properties & Construction,1.0343,1200,Midland Holding,美聯集團,2013-04-15,913,2012-12-10,2013
1231 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Materials,0.794,1231,Newton Res,新礦資源,2013-04-15,914,2012-12-10,2013
1258 HK Equity,Delete,-18,2013-04-08,2013-03-04,1.0,False,2012-12-13,0.0,HK,349,Regular,Materials,0.4289,1258,Chi NF Mining,中國有色礦業,2013-04-08,915,2012-12-13,2013
1308 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Unknown,1.0133,1308,SITC,海豐國際,2013-04-15,916,2012-12-10,2013
1456071D HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Unknown,0.9215,1633,Magic Holdings,美即控股,2013-04-15,917,2012-12-10,2013
1768 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Materials,1.0772,1768,Sateri,賽得利控股,2013-04-15,918,2012-12-10,2013
1798 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Utilities,0.8443,1798,Datang Renew,大唐新能源,2013-04-15,919,2012-12-10,2013
2010 HK Equity,Delete,-18,,2013-03-04,1.0,False,,,HK,349,Regular,Unknown,0.9795,2010,Real Nutri,瑞年國際,2013-04-15,920,2012-12-10,2013
